Date, File, Lines
2022-10-31 15:14:19 +0000, osl_dynamics/models/hmm.py, 802
2022-10-30 18:28:56 +0000, examples/simulation/state-dynemo_hmm-mvn_high-n-states.py, 73
2022-10-30 18:28:56 +0000, osl_dynamics/inference/layers.py, 1313
2022-10-30 18:28:56 +0000, osl_dynamics/models/hmm.py, 806
2022-10-30 18:28:56 +0000, osl_dynamics/models/state_dynemo.py, 377
2022-10-30 15:16:13 +0000, osl_dynamics/models/state_dynemo.py, 256
2022-10-30 15:12:33 +0000, examples/analysis/regression_spectra.py, 58
2022-10-30 15:12:33 +0000, osl_dynamics/analysis/spectral.py, 1081
2022-10-30 14:24:24 +0000, osl_dynamics/analysis/gmm.py, 188
2022-10-30 14:24:24 +0000, osl_dynamics/analysis/spectral.py, 1000
2022-10-29 22:54:32 +0100, examples/meg/uk_meg_notts/dynemo_full-rest-pipeline.py, 272
2022-10-29 22:54:32 +0100, examples/meg/uk_meg_notts/hmm_full-pipeline.py, 212
2022-10-29 22:54:32 +0100, osl_dynamics/models/mod_base.py, 435
2022-10-29 20:38:50 +0100, osl_dynamics/models/hmm.py, 807
2022-10-29 20:25:49 +0100, osl_dynamics/models/hmm.py, 796
2022-10-29 20:25:24 +0100, examples/analysis/multitaper_spectra.py, 54
2022-10-29 20:25:24 +0100, osl_dynamics/analysis/spectral.py, 967
2022-10-29 15:20:17 +0100, examples/analysis/multitaper_spectra.py, 53
2022-10-28 16:27:51 +0100, osl_dynamics/models/hmm.py, 793
2022-10-28 11:43:57 +0100, osl_dynamics/models/hmm.py, 797
2022-10-27 22:50:23 +0100, osl_dynamics/analysis/connectivity.py, 586
2022-10-27 22:50:23 +0100, osl_dynamics/analysis/power.py, 436
2022-10-27 19:37:53 +0100, osl_dynamics/models/__init__.py, 64
2022-10-27 17:04:42 +0100, osl_dynamics/models/hmm.py, 781
2022-10-27 14:45:50 +0100, examples/meg/notts_movie_opm/static.py, 153
2022-10-27 14:45:50 +0100, examples/static/plot_aec_maps.py, 37
2022-10-27 14:45:50 +0100, osl_dynamics/data/base.py, 169
2022-10-27 14:45:50 +0100, osl_dynamics/data/processing.py, 540
2022-10-27 09:36:36 +0100, osl_dynamics/analysis/static.py, 142
2022-10-26 16:41:38 +0100, examples/meg/notts_movie_opm/static.py, 152
2022-10-26 16:41:38 +0100, examples/static/plot_aec_maps.py, 39
2022-10-26 16:41:38 +0100, osl_dynamics/data/processing.py, 496
2022-10-25 20:10:39 +0100, osl_dynamics/models/hmm.py, 775
2022-10-25 15:01:56 +0100, osl_dynamics/models/hmm.py, 763
2022-10-25 14:55:38 +0100, osl_dynamics/models/hmm.py, 753
2022-10-25 14:52:38 +0100, osl_dynamics/models/hmm.py, 751
2022-10-25 14:45:34 +0100, osl_dynamics/models/hmm.py, 754
2022-10-25 13:23:55 +0100, osl_dynamics/models/hmm.py, 739
2022-10-25 13:06:43 +0100, osl_dynamics/models/hmm.py, 657
2022-10-25 11:43:22 +0100, osl_dynamics/models/hmm.py, 613
2022-10-24 12:45:55 +0100, osl_dynamics/models/hmm.py, 613
2022-10-22 15:35:37 +0100, examples/meg/notts_movie_opm/hmm_full-pipeline.py, 300
2022-10-22 15:35:37 +0100, examples/plotting/activity-maps_tde-cov.py, 48
2022-10-22 15:35:37 +0100, examples/plotting/connectivity-maps_spectra.py, 46
2022-10-22 15:35:37 +0100, osl_dynamics/analysis/connectivity.py, 586
2022-10-22 15:35:37 +0100, osl_dynamics/analysis/modes.py, 211
2022-10-22 15:35:37 +0100, osl_dynamics/analysis/power.py, 434
2022-10-22 15:35:37 +0100, osl_dynamics/analysis/spectral.py, 938
2022-10-22 15:35:37 +0100, osl_dynamics/analysis/workbench.py, 212
2022-10-22 15:35:37 +0100, osl_dynamics/array_ops.py, 234
2022-10-22 15:35:37 +0100, osl_dynamics/data/processing.py, 464
2022-10-22 15:35:37 +0100, osl_dynamics/data/rw.py, 405
2022-10-22 15:35:37 +0100, osl_dynamics/data/task.py, 75
2022-10-22 15:35:37 +0100, osl_dynamics/data/tf.py, 391
2022-10-22 15:35:37 +0100, osl_dynamics/inference/callbacks.py, 220
2022-10-22 15:35:37 +0100, osl_dynamics/inference/layers.py, 1229
2022-10-22 15:35:37 +0100, osl_dynamics/inference/modes.py, 494
2022-10-22 15:35:37 +0100, osl_dynamics/models/dynemo.py, 458
2022-10-22 15:35:37 +0100, osl_dynamics/models/inf_mod_base.py, 475
2022-10-22 15:35:37 +0100, osl_dynamics/models/mage.py, 680
2022-10-22 15:35:37 +0100, osl_dynamics/models/mdynemo.py, 568
2022-10-22 15:35:37 +0100, osl_dynamics/models/mdynemo_obs.py, 306
2022-10-22 15:35:37 +0100, osl_dynamics/models/mod_base.py, 434
2022-10-22 15:35:37 +0100, osl_dynamics/models/sage.py, 555
2022-10-22 15:35:37 +0100, osl_dynamics/models/sedynemo.py, 708
2022-10-22 15:35:37 +0100, osl_dynamics/models/sedynemo_obs.py, 600
2022-10-22 15:35:37 +0100, osl_dynamics/simulation/hmm.py, 800
2022-10-22 15:35:37 +0100, osl_dynamics/simulation/mar.py, 87
2022-10-22 15:35:37 +0100, osl_dynamics/utils/misc.py, 427
2022-10-22 15:35:37 +0100, osl_dynamics/utils/plotting.py, 1852
2022-10-22 15:35:37 +0100, osl_dynamics/utils/topoplots.py, 298
2022-10-22 15:32:29 +0100, osl_dynamics/data/rw.py, 400
2022-10-21 18:15:04 +0100, osl_dynamics/inference/layers.py, 1313
2022-10-21 18:15:04 +0100, osl_dynamics/models/dynemo.py, 468
2022-10-21 18:15:04 +0100, osl_dynamics/models/dynemo_obs.py, 287
2022-10-21 18:15:04 +0100, osl_dynamics/models/hmm.py, 621
2022-10-21 18:15:04 +0100, osl_dynamics/models/inf_mod_base.py, 476
2022-10-21 18:15:04 +0100, osl_dynamics/models/mage.py, 700
2022-10-21 18:15:04 +0100, osl_dynamics/models/mdynemo.py, 594
2022-10-21 18:15:04 +0100, osl_dynamics/models/mdynemo_obs.py, 340
2022-10-21 18:15:04 +0100, osl_dynamics/models/sage.py, 570
2022-10-21 18:15:04 +0100, osl_dynamics/models/sedynemo.py, 728
2022-10-21 18:15:04 +0100, osl_dynamics/models/sedynemo_obs.py, 622
2022-10-21 11:04:38 +0100, osl_dynamics/models/dynemo.py, 462
2022-10-21 11:04:38 +0100, osl_dynamics/models/dynemo_obs.py, 281
2022-10-21 11:04:38 +0100, osl_dynamics/models/hmm.py, 615
2022-10-21 11:04:38 +0100, osl_dynamics/models/inf_mod_base.py, 475
2022-10-21 11:04:38 +0100, osl_dynamics/models/mage.py, 685
2022-10-21 11:04:38 +0100, osl_dynamics/models/mdynemo.py, 573
2022-10-21 11:04:38 +0100, osl_dynamics/models/mdynemo_obs.py, 323
2022-10-21 11:04:38 +0100, osl_dynamics/models/mod_base.py, 434
2022-10-21 11:04:38 +0100, osl_dynamics/models/sage.py, 559
2022-10-21 11:04:38 +0100, osl_dynamics/models/sedynemo.py, 720
2022-10-21 11:04:38 +0100, osl_dynamics/models/sedynemo_obs.py, 614
2022-10-21 11:04:38 +0100, osl_dynamics/models/state_dynemo.py, 256
2022-10-21 10:29:42 +0100, osl_dynamics/inference/layers.py, 1311
2022-10-21 10:21:10 +0100, osl_dynamics/inference/layers.py, 1311
2022-10-21 10:21:10 +0100, osl_dynamics/models/dynemo.py, 459
2022-10-21 10:21:10 +0100, osl_dynamics/models/dynemo_obs.py, 278
2022-10-21 10:21:10 +0100, osl_dynamics/models/hmm.py, 612
2022-10-21 10:21:10 +0100, osl_dynamics/models/mage.py, 682
2022-10-21 10:21:10 +0100, osl_dynamics/models/mdynemo.py, 570
2022-10-21 10:21:10 +0100, osl_dynamics/models/mdynemo_obs.py, 316
2022-10-21 10:21:10 +0100, osl_dynamics/models/mod_base.py, 435
2022-10-21 10:21:10 +0100, osl_dynamics/models/sage.py, 556
2022-10-21 10:21:10 +0100, osl_dynamics/models/sedynemo.py, 717
2022-10-21 10:21:10 +0100, osl_dynamics/models/sedynemo_obs.py, 611
2022-10-21 10:21:10 +0100, osl_dynamics/models/state_dynemo.py, 253
2022-10-19 21:40:14 +0100, examples/static/calc_spectra.py, 35
2022-10-19 21:40:14 +0100, examples/static/plot_fc_maps.py, 42
2022-10-19 21:40:14 +0100, osl_dynamics/analysis/modes.py, 212
2022-10-19 21:40:14 +0100, osl_dynamics/analysis/spectral.py, 940
2022-10-19 21:40:14 +0100, osl_dynamics/analysis/static.py, 132
2022-10-19 21:40:14 +0100, osl_dynamics/analysis/workbench.py, 213
2022-10-19 17:19:21 +0100, examples/analysis/static/calc_power_spectra.py, 
2022-10-19 17:19:21 +0100, examples/analysis/static/calc_spectra.py, 
2022-10-19 17:19:21 +0100, examples/plotting/connectivity-maps_corr-abs.py, 39
2022-10-19 17:19:21 +0100, examples/plotting/connectivity-maps_corr-sep.py, 50
2022-10-19 17:19:21 +0100, examples/static/calc_power_spectra.py, 37
2022-10-19 17:19:21 +0100, examples/static/calc_spectra.py, 35
2022-10-19 17:19:21 +0100, examples/static/plot_coh_maps.py, 34
2022-10-19 17:19:21 +0100, examples/static/plot_power_maps.py, 40
2022-10-19 17:19:21 +0100, osl_dynamics/analysis/power.py, 436
2022-10-19 16:29:30 +0100, examples/analysis/regression_spectra.py, 57
2022-10-19 16:29:30 +0100, examples/analysis/static/calc_power_spectra.py, 37
2022-10-19 16:29:30 +0100, examples/analysis/static/calc_spectra.py, 31
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/connectivity.py, 586
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/modes.py, 211
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/power.py, 434
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/spectral.py, 938
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/static.py, 110
2022-10-19 16:29:30 +0100, osl_dynamics/analysis/workbench.py, 212
2022-10-19 11:14:55 +0100, osl_dynamics/inference/layers.py, 1311
2022-10-19 11:14:55 +0100, osl_dynamics/models/dynemo.py, 459
2022-10-19 11:14:55 +0100, osl_dynamics/models/dynemo_obs.py, 278
2022-10-19 11:14:55 +0100, osl_dynamics/models/hmm.py, 612
2022-10-19 11:14:55 +0100, osl_dynamics/models/mage.py, 682
2022-10-19 11:14:55 +0100, osl_dynamics/models/mdynemo.py, 570
2022-10-19 11:14:55 +0100, osl_dynamics/models/mdynemo_obs.py, 316
2022-10-19 11:14:55 +0100, osl_dynamics/models/mod_base.py, 435
2022-10-19 11:14:55 +0100, osl_dynamics/models/sage.py, 556
2022-10-19 11:14:55 +0100, osl_dynamics/models/sedynemo.py, 717
2022-10-19 11:14:55 +0100, osl_dynamics/models/sedynemo_obs.py, 611
2022-10-19 11:14:55 +0100, osl_dynamics/models/state_dynemo.py, 253
2022-10-17 11:56:56 +0100, osl_dynamics/simulation/base.py, 39
2022-10-15 11:26:48 +0100, osl_dynamics/analysis/__init__.py, 14
2022-10-15 11:26:48 +0100, osl_dynamics/data/tf.py, 389
2022-10-14 20:42:21 +0100, osl_dynamics/analysis/gmm.py, 187
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/connectivity.py, 578
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/gmm.py, 187
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/modes.py, 206
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/power.py, 431
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/regression.py, 108
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/spectral.py, 925
2022-10-14 16:46:53 +0100, osl_dynamics/analysis/workbench.py, 207
2022-10-14 16:46:53 +0100, osl_dynamics/array_ops.py, 231
2022-10-14 16:46:53 +0100, osl_dynamics/inference/__init__.py, 7
2022-10-14 16:46:53 +0100, osl_dynamics/inference/callbacks.py, 210
2022-10-14 16:46:53 +0100, osl_dynamics/inference/modes.py, 488
2022-10-14 16:46:53 +0100, osl_dynamics/inference/tf_ops.py, 54
2022-10-14 16:46:53 +0100, osl_dynamics/simulation/base.py, 38
2022-10-14 16:46:53 +0100, osl_dynamics/simulation/hmm.py, 784
2022-10-14 16:46:53 +0100, osl_dynamics/simulation/mar.py, 82
2022-10-14 16:46:53 +0100, osl_dynamics/utils/plotting.py, 1847
2022-10-14 16:46:53 +0100, osl_dynamics/utils/topoplots.py, 295
2022-10-14 16:46:53 +0100, setup.py, 7
2022-10-14 15:57:16 +0100, osl_dynamics/models/__init__.py, 62
2022-10-14 15:57:16 +0100, osl_dynamics/models/dynemo.py, 453
2022-10-14 15:57:16 +0100, osl_dynamics/models/mage.py, 677
2022-10-14 15:57:16 +0100, osl_dynamics/models/mdynemo.py, 562
2022-10-14 15:57:16 +0100, osl_dynamics/models/mdynemo_obs.py, 304
2022-10-14 15:57:16 +0100, osl_dynamics/models/mod_base.py, 433
2022-10-14 15:57:16 +0100, osl_dynamics/models/sage.py, 554
2022-10-14 15:57:16 +0100, osl_dynamics/models/sedynemo.py, 697
2022-10-14 15:57:16 +0100, osl_dynamics/models/sedynemo_obs.py, 595
2022-10-14 15:19:36 +0100, osl_dynamics/models/hmm.py, 607
2022-10-14 15:19:36 +0100, osl_dynamics/models/inf_mod_base.py, 467
2022-10-14 15:00:09 +0100, examples/meg/notts_movie_opm/dynemo_full-pipeline.py, 310
2022-10-14 15:00:09 +0100, examples/meg/notts_movie_opm/hmm_full-pipeline.py, 298
2022-10-06 16:58:35 +0100, examples/meg/notts_movie_opm/hmm_full-pipeline.py, 299
2022-10-06 16:58:35 +0100, osl_dynamics/analysis/power.py, 431
2022-09-28 16:20:37 +0100, osl_dynamics/inference/modes.py, 494
2022-09-27 14:29:28 +0100, osl_dynamics/models/__init__.py, 48
2022-09-27 14:29:28 +0100, osl_dynamics/models/mod_base.py, 434
2022-09-27 14:27:37 +0100, osl_dynamics/utils/misc.py, 427
2022-09-27 11:35:06 +0100, osl_dynamics/models/__init__.py, 47
2022-09-27 11:35:06 +0100, osl_dynamics/models/dynemo.py, 458
2022-09-27 11:35:06 +0100, osl_dynamics/models/dynemo_obs.py, 272
2022-09-27 11:35:06 +0100, osl_dynamics/models/hmm.py, 544
2022-09-27 11:35:06 +0100, osl_dynamics/models/mage.py, 680
2022-09-27 11:35:06 +0100, osl_dynamics/models/mdynemo.py, 568
2022-09-27 11:35:06 +0100, osl_dynamics/models/mdynemo_obs.py, 306
2022-09-27 11:35:06 +0100, osl_dynamics/models/mod_base.py, 434
2022-09-27 11:35:06 +0100, osl_dynamics/models/sage.py, 555
2022-09-27 11:35:06 +0100, osl_dynamics/models/sedynemo.py, 708
2022-09-27 11:35:06 +0100, osl_dynamics/models/sedynemo_obs.py, 600
2022-09-27 11:35:06 +0100, osl_dynamics/models/state_dynemo.py, 250
2022-09-26 20:05:08 +0100, osl_dynamics/models/mod_base.py, 468
2022-09-26 19:50:04 +0100, osl_dynamics/models/mod_base.py, 468
2022-09-26 19:44:52 +0100, osl_dynamics/models/mod_base.py, 468
2022-09-26 15:13:31 +0100, osl_dynamics/models/mdynemo.py, 566
2022-09-26 15:13:31 +0100, osl_dynamics/models/mdynemo_obs.py, 304
2022-09-25 14:12:46 +0100, osl_dynamics/models/mdynemo.py, 566
2022-09-25 14:12:46 +0100, osl_dynamics/models/mdynemo_obs.py, 304
2022-09-23 13:32:33 +0100, osl_dynamics/models/mdynemo.py, 583
2022-09-23 13:32:33 +0100, osl_dynamics/models/mdynemo_obs.py, 323
2022-09-20 15:19:35 +0100, osl_dynamics/analysis/connectivity.py, 586
2022-09-20 13:25:12 +0100, osl_dynamics/analysis/connectivity.py, 583
2022-09-20 13:09:38 +0100, osl_dynamics/simulation/mvn.py, 541
2022-09-19 16:13:56 +0100, osl_dynamics/inference/layers.py, 1191
2022-09-19 16:13:56 +0100, osl_dynamics/models/dynemo.py, 451
2022-09-19 16:13:56 +0100, osl_dynamics/models/inf_mod_base.py, 467
2022-09-19 16:13:56 +0100, osl_dynamics/models/mage.py, 675
2022-09-19 16:13:56 +0100, osl_dynamics/models/mdynemo.py, 552
2022-09-19 16:13:56 +0100, osl_dynamics/models/mdynemo_obs.py, 291
2022-09-19 16:13:56 +0100, osl_dynamics/models/mod_base.py, 469
2022-09-19 16:13:56 +0100, osl_dynamics/models/sage.py, 552
2022-09-19 16:13:56 +0100, osl_dynamics/models/sedynemo.py, 695
2022-09-19 16:13:56 +0100, osl_dynamics/models/sedynemo_obs.py, 593
2022-09-19 16:13:56 +0100, osl_dynamics/models/state_dynemo.py, 248
2022-09-19 15:41:14 +0100, osl_dynamics/analysis/spectral.py, 939
2022-09-17 14:25:22 +0100, osl_dynamics/data/processing.py, 451
2022-09-14 10:44:49 +0100, osl_dynamics/data/base.py, 159
2022-09-14 10:44:49 +0100, osl_dynamics/data/processing.py, 451
2022-09-14 10:44:49 +0100, osl_dynamics/data/rw.py, 399
2022-09-14 10:44:49 +0100, osl_dynamics/data/task.py, 71
2022-09-14 10:44:49 +0100, osl_dynamics/data/tf.py, 389
2022-09-12 17:02:24 +0100, osl_dynamics/models/hmm.py, 542
2022-09-12 11:52:49 +0100, examples/plotting/activity-maps_means.py, 30
2022-09-12 11:52:49 +0100, examples/plotting/activity-maps_spectra.py, 39
2022-09-12 11:52:49 +0100, examples/plotting/activity-maps_tde-cov.py, 46
2022-09-12 11:52:49 +0100, examples/plotting/activity-maps_vars.py, 31
2022-09-12 11:52:49 +0100, examples/plotting/activity-maps_workbench.py, 36
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_corr-abs.py, 43
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_corr-sep.py, 51
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_spectra-nnmf.py, 66
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_spectra.py, 44
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_spectra_glassbrain.py, 47
2022-09-12 11:52:49 +0100, examples/plotting/connectivity-maps_tde-cov.py, 61
2022-09-12 11:52:49 +0100, examples/plotting/connectivity.py, 
2022-09-12 11:52:49 +0100, examples/plotting/power_maps.py, 
2022-09-12 11:52:49 +0100, examples/plotting/sensor_space.py, 
2022-09-12 11:52:49 +0100, examples/plotting/sensor_topoplot.py, 43
2022-09-12 10:57:06 +0100, examples/analysis/amplitude_envelope_maps.py, 
2022-09-12 10:57:06 +0100, examples/analysis/fit_gmm.py, 23
2022-09-12 10:57:06 +0100, examples/analysis/gmm.py, 
2022-09-12 10:57:06 +0100, examples/analysis/multitaper_spectra.py, 53
2022-09-12 10:57:06 +0100, examples/analysis/partial_covariances.py, 37
2022-09-12 10:57:06 +0100, examples/analysis/regression_spectra.py, 57
2022-09-12 10:57:06 +0100, examples/analysis/spectral_regression.py, 
2022-09-12 10:57:06 +0100, osl_dynamics/analysis/modes.py, 211
2022-09-12 10:57:06 +0100, osl_dynamics/analysis/workbench.py, 212
2022-09-11 21:37:52 +0100, osl_dynamics/analysis/connectivity.py, 576
2022-09-06 12:53:03 +0100, osl_dynamics/models/mod_base.py, 469
2022-09-06 12:01:59 +0100, osl_dynamics/models/hmm.py, 542
2022-09-06 12:01:59 +0100, osl_dynamics/models/mod_base.py, 469
2022-09-06 10:37:46 +0100, osl_dynamics/models/__init__.py, 15
2022-09-06 10:37:46 +0100, osl_dynamics/models/mod_base.py, 467
2022-09-06 10:37:46 +0100, osl_dynamics/models/sedynemo.py, 694
2022-09-05 16:00:10 +0100, osl_dynamics/models/mod_base.py, 468
2022-09-05 15:33:26 +0100, osl_dynamics/models/__init__.py, 15
2022-09-05 15:33:26 +0100, osl_dynamics/models/mod_base.py, 434
2022-09-05 13:03:37 +0100, osl_dynamics/models/dynemo.py, 448
2022-09-05 13:03:37 +0100, osl_dynamics/models/dynemo_obs.py, 270
2022-09-05 13:03:37 +0100, osl_dynamics/models/hmm.py, 543
2022-09-05 13:03:37 +0100, osl_dynamics/models/mage.py, 666
2022-09-05 13:03:37 +0100, osl_dynamics/models/mdynemo.py, 550
2022-09-05 13:03:37 +0100, osl_dynamics/models/mdynemo_obs.py, 293
2022-09-05 13:03:37 +0100, osl_dynamics/models/mod_base.py, 378
2022-09-05 13:03:37 +0100, osl_dynamics/models/sage.py, 541
2022-09-05 13:03:37 +0100, osl_dynamics/models/sedynemo.py, 694
2022-09-05 13:03:37 +0100, osl_dynamics/models/sedynemo_obs.py, 598
2022-09-05 13:03:37 +0100, osl_dynamics/models/state_dynemo.py, 240
2022-09-05 11:38:40 +0100, osl_dynamics/models/mod_base.py, 377
2022-08-31 13:22:19 +0100, osl_dynamics/data/osl.py, 188
2022-08-26 15:56:20 +0100, osl_dynamics/models/sedynemo.py, 689
2022-08-26 14:09:44 +0100, examples/simulation/sedynemo_hmm-mvn.py, 128
2022-08-26 13:16:57 +0100, examples/simulation/sedynemo_hmm-mvn.py, 114
2022-08-26 13:16:57 +0100, osl_dynamics/simulation/mvn.py, 536
2022-08-26 10:31:02 +0100, osl_dynamics/analysis/gmm.py, 187
2022-08-26 10:31:02 +0100, osl_dynamics/inference/modes.py, 480
2022-08-25 14:15:49 +0100, osl_dynamics/inference/initializers.py, 220
2022-08-23 10:18:29 +0100, osl_dynamics/simulation/mvn.py, 523
2022-08-18 15:52:22 +0100, osl_dynamics/models/dynemo_obs.py, 266
2022-08-18 15:52:22 +0100, osl_dynamics/models/hmm.py, 539
2022-08-18 15:52:22 +0100, osl_dynamics/models/sedynemo.py, 690
2022-08-18 15:52:22 +0100, osl_dynamics/models/sedynemo_obs.py, 594
2022-08-18 13:00:51 +0100, examples/meg/uk_meg_notts/dynemo_full-rest-pipeline.py, 279
2022-08-18 13:00:51 +0100, osl_dynamics/models/inf_mod_base.py, 479
2022-08-18 12:43:13 +0100, osl_dynamics/models/inf_mod_base.py, 480
2022-08-17 17:01:37 +0100, osl_dynamics/models/inf_mod_base.py, 481
2022-08-17 16:36:32 +0100, examples/simulation/sedynemo_hmm-mvn.py, 117
2022-08-17 16:36:32 +0100, osl_dynamics/simulation/hmm.py, 800
2022-08-17 16:36:32 +0100, osl_dynamics/simulation/mvn.py, 521
2022-08-17 16:15:24 +0100, osl_dynamics/models/state_dynemo.py, 236
2022-08-17 14:43:47 +0100, examples/simulation/mdynemo_hmm-mvn.py, 99
2022-08-17 14:43:47 +0100, osl_dynamics/models/mdynemo.py, 546
2022-08-17 14:18:14 +0100, osl_dynamics/models/dynemo_obs.py, 266
2022-08-17 14:18:14 +0100, osl_dynamics/models/sedynemo.py, 690
2022-08-17 14:18:14 +0100, osl_dynamics/models/sedynemo_obs.py, 594
2022-08-17 13:37:16 +0100, examples/simulation/sedynemo_hmm-mvn.py, 108
2022-08-17 13:37:16 +0100, osl_dynamics/models/sedynemo.py, 644
2022-08-17 13:05:47 +0100, examples/simulation/sedynemo_hmm-mvn.py, 108
2022-08-17 13:05:47 +0100, osl_dynamics/models/mod_base.py, 363
2022-08-17 13:05:47 +0100, osl_dynamics/models/sedynemo.py, 636
2022-08-17 12:01:15 +0100, osl_dynamics/analysis/power.py, 425
2022-08-17 12:01:15 +0100, osl_dynamics/utils/plotting.py, 1849
2022-08-17 11:38:31 +0100, osl_dynamics/inference/initializers.py, 220
2022-08-17 10:56:29 +0100, osl_dynamics/inference/layers.py, 1188
2022-08-16 16:36:17 +0100, examples/simulation/dynemo_hmm-mvn_high-n-modes.py, 87
2022-08-16 16:36:17 +0100, osl_dynamics/inference/initializers.py, 223
2022-08-16 16:36:17 +0100, osl_dynamics/inference/layers.py, 1204
2022-08-16 16:36:17 +0100, osl_dynamics/models/dynemo.py, 444
2022-08-16 16:36:17 +0100, osl_dynamics/models/dynemo_obs.py, 266
2022-08-16 16:36:17 +0100, osl_dynamics/models/inf_mod_base.py, 514
2022-08-16 16:36:17 +0100, osl_dynamics/models/mdynemo.py, 546
2022-08-16 16:36:17 +0100, osl_dynamics/models/mdynemo_obs.py, 289
2022-08-15 13:09:31 +0100, osl_dynamics/inference/layers.py, 1185
2022-08-11 11:18:54 +0100, osl_dynamics/data/processing.py, 464
2022-08-09 10:27:35 +0100, osl_dynamics/models/mod_base.py, 360
2022-08-08 10:44:15 +0100, doc/tutorials/analysing_trained_models.py, 102
2022-08-08 10:44:15 +0100, doc/tutorials/data_object_and_preparation.py, 114
2022-08-08 10:44:15 +0100, doc/tutorials/training_models.py, 89
2022-08-08 10:44:15 +0100, examples/meg/uk_meg_notts/dynemo_full-rest-pipeline.py, 279
2022-08-07 19:39:17 +0100, osl_dynamics/data/processing.py, 463
2022-08-07 19:39:17 +0100, osl_dynamics/data/rw.py, 426
2022-08-07 17:26:29 +0100, examples/fMRI/uk_biobank/sage_full-pipeline.py, 294
2022-08-07 17:26:29 +0100, examples/plotting/basic.py, 108
2022-08-07 17:26:29 +0100, examples/simulation/dynemo_hmm-mvn.py, 109
2022-08-07 17:26:29 +0100, examples/simulation/dynemo_soft-mixing.py, 130
2022-08-07 17:26:29 +0100, examples/simulation/mage_hmm-mvn.py, 114
2022-08-07 17:26:29 +0100, examples/simulation/mdynemo_hmm-mvn.py, 106
2022-08-07 17:26:29 +0100, examples/simulation/sage_soft-mixing.py, 127
2022-08-07 17:26:29 +0100, osl_dynamics/inference/layers.py, 1181
2022-08-07 13:21:58 +0100, osl_dynamics/analysis/__init__.py, 12
2022-08-07 13:21:58 +0100, osl_dynamics/analysis/regression.py, 108
2022-08-07 13:21:58 +0100, osl_dynamics/inference/__init__.py, 11
2022-08-07 13:21:58 +0100, osl_dynamics/utils/__init__.py, 10
2022-08-07 09:57:26 +0100, examples/simulation/mage_hmm-mvn.py, 109
2022-08-07 09:57:26 +0100, examples/simulation/sage_hmm-mvn.py, 64
2022-08-07 09:57:26 +0100, osl_dynamics/inference/layers.py, 1181
2022-08-07 09:57:26 +0100, osl_dynamics/models/mage.py, 662
2022-08-07 09:57:26 +0100, osl_dynamics/models/sage.py, 537
2022-08-04 16:52:51 +0100, osl_dynamics/models/hmm.py, 539
2022-08-04 16:52:51 +0100, osl_dynamics/models/inf_mod_base.py, 336
2022-08-04 16:00:48 +0100, osl_dynamics/inference/metrics.py, 298
2022-08-04 14:47:30 +0100, examples/meg/uk_meg_notts/dynemo_full-rest-pipeline.py, 279
2022-08-04 14:47:30 +0100, examples/simulation/dynemo_hmm-mvn.py, 103
2022-08-04 12:30:32 +0100, examples/meg/uk_meg_notts/dynemo_full-pipeline.py, 
2022-08-04 12:30:32 +0100, examples/meg/uk_meg_notts/dynemo_full-rest-pipeline.py, 281
2022-08-04 12:30:32 +0100, osl_dynamics/inference/__init__.py, 5
2022-08-04 12:30:32 +0100, osl_dynamics/models/dynemo.py, 514
2022-08-04 12:30:32 +0100, osl_dynamics/models/dynemo_obs.py, 268
2022-08-04 12:30:32 +0100, osl_dynamics/models/mod_base.py, 353
2022-08-04 12:30:32 +0100, osl_dynamics/utils/misc.py, 383
2022-08-04 09:58:12 +0100, osl_dynamics/models/dynemo.py, 492
2022-08-04 09:58:12 +0100, osl_dynamics/models/inf_mod_base.py, 336
2022-08-04 08:40:34 +0100, examples/simulation/dynest_hmm-mvn.py, 
2022-08-04 08:40:34 +0100, examples/simulation/state-dynemo_hmm-mvn.py, 82
2022-08-04 08:40:34 +0100, osl_dynamics/models/dynest.py, 
2022-08-04 08:40:34 +0100, osl_dynamics/models/state_dynemo.py, 233
2022-08-04 08:24:46 +0100, examples/meg/uk_meg_notts/hmm_full-pipeline.py, 118
2022-08-04 08:24:46 +0100, examples/simulation/hmm_hmm-mvn.py, 95
2022-08-04 08:24:46 +0100, osl_dynamics/data/osl.py, 187
2022-08-04 08:24:46 +0100, osl_dynamics/models/hmm.py, 539
2022-08-03 17:28:36 +0100, examples/analysis/natcomms18.py, 134
